artist_id,has_discography,first_release,latest_release,career_time,time_since_latest_release,studio_albums,non_remix_singles,total_artists,artists_ids
Mumford and Sons_2016-03-12,True,2010.0,2015-05-04,6.0,0.0,3.0,14.0,1.0,"spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,spotify:artist:3gd8FJtBJtkRxdfbTu19U2"
Ego Kill Talent_2016-03-12,True,2015.0,2015-11-13,1.0,0.0,0.0,1.0,1.0,"spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,spotify:artist:2FkHoIxJdhomebqlsXKZ3i"
Supercombo_2016-03-12,True,2014.0,2014-01-29,2.0,2.0,3.0,10.0,1.0,"spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1,spotify:artist:73HkjgziMO6I83vFOS8mo1"
Vintage Trouble_2016-03-12,True,2011.0,2015-08-14,5.0,0.0,2.0,2.0,1.0,"spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0,spotify:artist:72Pauuctba5lMzC89R0Vk0"
The Joy Formidable_2016-03-12,True,2010.0,2013-01-22,6.0,3.0,3.0,13.0,1.0,"spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3,spotify:artist:4LdZNE5MHGqvc0N9ivXNF3"
Cold War Kids_2016-03-12,True,2007.0,2015-03-09,9.0,1.0,5.0,15.0,1.0,"spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,spotify:artist:6VDdCwrBM4qQaGxoAyxyJC"
Halsey_2016-03-12,True,2014.0,2015-08-28,2.0,0.0,1.0,4.0,1.0,"spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2"
Die Antwoord_2016-03-12,True,2010.0,2014-06-03,6.0,1.0,4.0,3.0,1.0,"spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:artist:6urkHDoIVO1WO8vNIwcJmM"
Marina and the Diamonds_2016-03-12,True,2009.0,2015-03-16,7.0,0.0,4.0,17.0,1.0,"spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,spotify:artist:6CwfuxIqcltXDGjfZsMd9A"
Zerb_2016-03-12,False,,,,,0.0,0.0,1.0,"spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy,spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy,spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy,spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy,spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy,spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy,spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy"
Groove Delight_2016-03-12,True,2010.0,2015-11-03,6.0,0.0,0.0,20.0,1.0,"spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,spotify:artist:1DX1cbeKQkRJClf4TMmXIn"
Matthew Koma_2016-03-12,True,2012.0,2016-03-11,4.0,0.0,0.0,6.0,1.0,"spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo,spotify:artist:1mU61l2mcjEFraXZLpvVMo"
A-Trak_2016-03-12,True,2009.0,2014-04-15,7.0,1.0,2.0,28.0,1.0,"spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt,spotify:artist:3TaUSUXn41GixL7zbvrIDt"
